Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250043-València - Vivers
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
03/04/2024	13	3	2	6	10	83
03/04/2024	14	3	2	6	9	84
03/04/2024	15	3	2	7	10	87
03/04/2024	16	3	3	12	15	85
03/04/2024	17	3	3	16	20	88
03/04/2024	18	3	2	19	23	87
03/04/2024	19	3	2	37	41	60
03/04/2024	20	3	6	68	76	13
03/04/2024	21	3	2	38	41	40
03/04/2024	22	3	2	18	21	69
03/04/2024	23	3	2	24	27	59
04/04/2024	00	3	2	23	26	48
04/04/2024	01	3	2	21	24	42
04/04/2024	02	3	2	21	24	38
04/04/2024	03	3	2	28	31	27
04/04/2024	04	3	2	35	38	17
04/04/2024	05	3	3	42	47	11
04/04/2024	06	3	8	60	73	3
04/04/2024	07	3	11	54	70	12
04/04/2024	08	4	8	36	48	34
04/04/2024	09	4	8	29	42	48
04/04/2024	10	5	33	68	119	16
04/04/2024	11	4	12	44	63	45
04/04/2024	12	3	4	18	24	80
04/04/2024	13	3	4	22	29	81
04/04/2024	14	3	4	21	27	82
04/04/2024	15	3	3	13	17	97
04/04/2024	16	3	3	16	21	99
04/04/2024	17	3	3	18	23	99
04/04/2024	18	3	2	17	21	99
04/04/2024	19	3	2	17	20	95
04/04/2024	20	3	2	17	20	89
04/04/2024	21	4	2	14	16	91
04/04/2024	22	3	2	11	14	91
04/04/2024	23	3	2	12	15	83
05/04/2024	00	3	2	13	15	77
05/04/2024	01	4	2	15	18	70
05/04/2024	02	3	2	15	18	52
05/04/2024	03	3	2	18	21	29
05/04/2024	04	3	2	26	29	25
05/04/2024	05	3	3	25	29	27
05/04/2024	06	4	14	56	78	1
05/04/2024	07	4	20	54	85	3
05/04/2024	08	3	11	50	66	31
05/04/2024	09	3	10	47	62	42
05/04/2024	10	3	4	25	31	72
05/04/2024	11	3	3	16	21	89
05/04/2024	12	3	3	11	15	98
05/04/2024	13	3	2	10	14	105
05/04/2024	14	3	3	14	19	101
05/04/2024	15	3	3	13	17	102
05/04/2024	16	3	2	10	13	107
05/04/2024	17	3	2	11	15	108
05/04/2024	18	3	2	9	12	109
05/04/2024	19	3	2	8	10	109
05/04/2024	20	3	2	14	17	97
05/04/2024	21	3	2	15	17	94
05/04/2024	22	3	2	22	25	77
05/04/2024	23	3	2	19	22	51
06/04/2024	00	3	2	22	25	43
06/04/2024	01	3	2	19	22	42
06/04/2024	02	3	2	15	18	53
06/04/2024	03	3	2	11	14	84
06/04/2024	04	3	2	21	25	45
06/04/2024	05	3	2	32	36	14
06/04/2024	06	3	3	37	42	12
06/04/2024	07	3	4	29	35	25
06/04/2024	08	3	3	26	31	46
06/04/2024	09	3	4	31	37	54
06/04/2024	10	3	2	15	19	87
06/04/2024	11	3	2	10	13	105
06/04/2024	12	3	3	13	17	110
06/04/2024	13	3	2	10	13	105
06/04/2024	14	3	3	11	15	97
06/04/2024	15	3	2	6	8	107
06/04/2024	16	3	2	4	7	111
06/04/2024	17	3	2	4	7	112
06/04/2024	18	3	2	4	7	114
06/04/2024	19	3	2	6	9	113
06/04/2024	20	3	2	6	8	112
06/04/2024	21	3	2	9	12	102
06/04/2024	22	3	2	10	13	99
06/04/2024	23	3	2	9	12	89
07/04/2024	00	3	2	8	11	90
07/04/2024	01	3	2	8	10	86
07/04/2024	02	3	2	9	12	84
07/04/2024	03	3	2	15	18	74
07/04/2024	04	3	2	15	18	72
07/04/2024	05	3	2	17	20	61
07/04/2024	06	3	2	16	19	57
07/04/2024	07	3	2	14	17	57
07/04/2024	08	3	3	15	18	59
07/04/2024	09	3	3	15	20	64
07/04/2024	10	3	3	18	22	71
07/04/2024	11	4	3	17	20	77
07/04/2024	12	3	2	16	20	78
07/04/2024	13	3	2	12	15	94
07/04/2024	14	3	2	8	11	104
07/04/2024	15	3	2	7	10	106
07/04/2024	16	3	2	8	11	107
07/04/2024	17	3	2	7	10	104
07/04/2024	18	3	2	9	12	99
07/04/2024	19	3	2	13	16	97
07/04/2024	20	3	2	10	13	100
07/04/2024	21	4	2	12	15	97
07/04/2024	22	4	2	15	18	84
07/04/2024	23	3	2	17	20	68
08/04/2024	00	3	2	16	19	67
08/04/2024	01	3	2	18	21	61
08/04/2024	02	3	2	14	17	65
08/04/2024	03	3	2	13	16	67
08/04/2024	04	3	2	13	16	51
08/04/2024	05	3	2	17	21	32
08/04/2024	06	3	2	22	25	30
08/04/2024	07	3	2	20	24	48
08/04/2024	08	3	3	21	25	64
08/04/2024	09	3	5	34	41	53
08/04/2024	10	3	4	26	32	63
08/04/2024	11	3	7	34	44	56
08/04/2024	12	3	10	48	62	45
08/04/2024	13	3	9	38	52	53
08/04/2024	14	3	2	6	9	86
08/04/2024	15	3	2	6	9	91
08/04/2024	16	3	2	7	10	88
08/04/2024	17	3	2	8	11	89
08/04/2024	18	3	2	8	11	88
08/04/2024	19	3	2	7	10	81
08/04/2024	20	3	2	7	10	76
08/04/2024	21	3	2	6	9	79
08/04/2024	22	3	2	4	7	82
08/04/2024	23	3	2	5	8	84
09/04/2024	00	3	2	4	7	93
09/04/2024	01	3	2	3	6	93
09/04/2024	02	3	2	2	5	93
09/04/2024	03	3	2	2	5	89
09/04/2024	04	3	2	5	7	83
09/04/2024	05	3	2	8	11	77
09/04/2024	06	3	2	13	16	78
09/04/2024	07	3	3	16	20	74
09/04/2024	08	3	4	19	24	73
09/04/2024	09	3	3	8	13	85
09/04/2024	10	3	3	8	12	85
09/04/2024	11	3	3	7	10	88
09/04/2024	12	3	2	6	10	90
09/04/2024	13	3	2	6	9	93
09/04/2024	14	3	2	6	9	96
09/04/2024	15	3	2	6	10	95
09/04/2024	16	3	3	12	17	88
09/04/2024	17	3	4	24	30	78
09/04/2024	18	3	4	40	47	63
09/04/2024	19	3	2	26	29	79
09/04/2024	20	3	2	25	28	74
09/04/2024	21	3	2	19	21	84
09/04/2024	22	3	2	26	29	57
09/04/2024	23	3	2	27	30	42
10/04/2024	00	3	2	25	28	46
10/04/2024	01	3	2	6	9	80
10/04/2024	02	3	2	8	10	72
10/04/2024	03	3	2	7	10	66
10/04/2024	04	3	2	7	10	72
10/04/2024	05	4	2	14	17	62
10/04/2024	06	4	4	41	47	43
10/04/2024	07	4	5	37	44	43
10/04/2024	08	3	8	44	56	37
10/04/2024	09	3	6	26	34	60
10/04/2024	10	3	4	20	27	72
10/04/2024	11	3	3	11	15	89
10/04/2024	12	3	3	11	15	94
10/04/2024	13	3	5	25	32	85
10/04/2024	14	3	4	22	27	92
10/04/2024	15	3	4	23	29	89
10/04/2024	16	3	3	17	22	98
10/04/2024	17	3	4	27	33	93
10/04/2024	18	3	2	24	27	97
10/04/2024	19	3	2	21	24	95
10/04/2024	20	3	2	21	24	91
10/04/2024	21	3	2	22	25	77
10/04/2024	22	3	2	29	32	66
10/04/2024	23	3	2	15	18	83
11/04/2024	00	3	2	13	16	76
11/04/2024	01	3	2	12	15	67
11/04/2024	02	3	2	12	15	60
11/04/2024	03	3	2	13	16	63
11/04/2024	04	3	2	20	23	50
11/04/2024	05	5	2	32	35	36
11/04/2024	06	5	2	31	34	49
11/04/2024	07	4	3	30	36	55
11/04/2024	08	3	4	21	26	72
11/04/2024	09	3	3	11	15	90
11/04/2024	10	4	2	8	11	94
11/04/2024	11	4	2	6	10	96
11/04/2024	12	3	2	7	11	96
11/04/2024	13	3	2	8	12	97
11/04/2024	14	4	2	7	10	100
11/04/2024	15	3	2	6	9	101
11/04/2024	16	3	2	5	8	104
11/04/2024	17	3	2	5	8	103
11/04/2024	18	3	2	6	9	105
11/04/2024	19	3	2	15	18	89
11/04/2024	20	3	2	19	22	76
11/04/2024	21	3	2	18	21	75
11/04/2024	22	3	2	17	20	73
11/04/2024	23	3	2	13	16	83
12/04/2024	00	3	2	16	19	59
12/04/2024	01	3	2	26	29	36
12/04/2024	02	3	2	21	24	36
12/04/2024	03	3	2	15	18	42
12/04/2024	04	4	2	14	17	45
12/04/2024	05	4	2	24	27	38
12/04/2024	06	5	10	54	69	7
12/04/2024	07	5	16	55	79	10
12/04/2024	08	3	10	42	56	31
12/04/2024	09	3	5	25	33	61
12/04/2024	10	3	6	32	42	68
12/04/2024	11	3	3	14	18	92
12/04/2024	12	3	4	17	23	89
12/04/2024	13	3	3	15	20	92
12/04/2024	14	3	3	15	20	91
12/04/2024	15	3	3	15	20	89
12/04/2024	16	3	4	22	27	83
12/04/2024	17	3	4	31	37	73
12/04/2024	18	3	4	50	56	54
12/04/2024	19	3	14	98	120	3
12/04/2024	20	3	14	99	120	1
12/04/2024	21	3	16	95	120	1
12/04/2024	22	3	8	81	93	2
12/04/2024	23	3	10	80	94	2
13/04/2024	00	3	3	55	60	11
13/04/2024	01	3	2	24	27	37
13/04/2024	02	3	2	20	23	38
13/04/2024	03	3	2	13	17	51
13/04/2024	04	3	2	13	15	59
13/04/2024	05	3	2	13	16	62
13/04/2024	06	3	3	34	38	36
13/04/2024	07	3	4	37	44	36
13/04/2024	08	3	5	33	41	53
13/04/2024	09	4	6	33	41	65
13/04/2024	10	5	4	23	29	82
13/04/2024	11	4	4	25	31	89
13/04/2024	12	4	4	28	35	93
13/04/2024	13	4	5	29	36	90
13/04/2024	14	3	4	24	30	95
13/04/2024	15	3	2	13	16	104
13/04/2024	16	3	3	16	19	100
13/04/2024	17	3	3	24	29	92
13/04/2024	18	3	2	32	36	86
13/04/2024	19	3	2	40	43	72
13/04/2024	20	3	2	33	36	75
13/04/2024	21	4	2	67	71	33
13/04/2024	22	3	3	89	93	7
13/04/2024	23	3	2	66	70	16
14/04/2024	00	3	3	56	61	24
14/04/2024	01	3	2	20	23	81
14/04/2024	02	3	2	20	23	71
14/04/2024	03	3	2	20	23	58
14/04/2024	04	3	2	17	20	48
14/04/2024	05	3	2	11	13	50
14/04/2024	06	3	2	11	14	58
14/04/2024	07	3	3	17	21	53
14/04/2024	08	3	3	13	17	65
14/04/2024	09	3	3	12	16	75
14/04/2024	10	3	3	14	19	90
14/04/2024	11	3	2	11	14	111
14/04/2024	12	3	3	13	16	113
14/04/2024	13	3	3	14	18	106
14/04/2024	14	3	3	14	18	106
14/04/2024	15	3	3	17	21	103
14/04/2024	16	3	3	23	28	93
14/04/2024	17	3	3	25	30	93
14/04/2024	18	3	3	32	36	88
14/04/2024	19	3	2	24	27	95
14/04/2024	20	3	2	12	14	109
14/04/2024	21	3	2	14	17	96
14/04/2024	22	3	2	17	20	77
14/04/2024	23	3	2	33	36	52
15/04/2024	00	3	2	32	35	43
15/04/2024	01	3	2	24	27	46
15/04/2024	02	3	2	16	18	58
15/04/2024	03	3	2	11	14	64
15/04/2024	04	3	2	18	21	50
15/04/2024	05	3	4	34	39	31
15/04/2024	06	3				
15/04/2024	07	4				
15/04/2024	08	5				
15/04/2024	09	4				
15/04/2024	10	3	16	63	88	35
15/04/2024	11	3	7	41	51	71
15/04/2024	12	3	4	25	31	91
15/04/2024	13	3	3	13	17	109
15/04/2024	14	3	3	13	17	113
15/04/2024	15	3	3	17	21	103
15/04/2024	16	3	4	30	36	92
15/04/2024	17	3	3	22	26	98
15/04/2024	18	3	2	21	24	100
15/04/2024	19	3	2	19	22	102
15/04/2024	20	3	2	22	25	90
15/04/2024	21	3	2	20	23	92
15/04/2024	22	3	2	20	23	90
15/04/2024	23	3	2	15	18	86
16/04/2024	00	3	2	19	22	61
16/04/2024	01	3	2	22	25	52
16/04/2024	02	3	2	18	21	37
16/04/2024	03	3	2	18	20	31
16/04/2024	04	3	2	20	24	28
16/04/2024	05	3	3	36	40	13
16/04/2024	06	3	19	57	86	2
16/04/2024	07					5
16/04/2024	08					15
16/04/2024	09	3	6	30	39	73
16/04/2024	10	3	1	27	29	88
16/04/2024	11	3	1	20	21	105
16/04/2024	12	3	1	13	14	91
16/04/2024	13	3	1	10	11	88
16/04/2024	14	3	1	6	7	91
16/04/2024	15	3	1	4	5	91
16/04/2024	16	3	1	5	6	92
16/04/2024	17	3	1	10	12	88
16/04/2024	18	3	1	26	27	77
16/04/2024	19	3	1	20	21	87
16/04/2024	20	3	1	8	9	91
16/04/2024	21	3	1	7	8	79
16/04/2024	22	3	1	10	11	82
16/04/2024	23	3	1	10	11	79
17/04/2024	00	3	1	9	11	73
17/04/2024	01	3	1	13	15	61
17/04/2024	02	3	1	15	16	54
17/04/2024	03	3	1	22	24	40
17/04/2024	04	3	1	22	23	32
17/04/2024	05	3	1	25	26	24
17/04/2024	06	3	19	57	86	4
17/04/2024	07	3	16	53	77	21
17/04/2024	08	3	1	18	20	72
17/04/2024	09	3	1	19	21	68
17/04/2024	10	3	1	21	23	68
17/04/2024	11	3	1	13	15	81
17/04/2024	12	3	1	11	13	87
17/04/2024	13	3	1	13	15	90
17/04/2024	14	3	1	10	11	98
17/04/2024	15	3	1	9	10	97
17/04/2024	16	3	1	8	10	95
17/04/2024	17	3	1	18	19	86
17/04/2024	18	3	1	28	29	76
17/04/2024	19	3	1	19	21	83
17/04/2024	20	3	1	17	19	87
17/04/2024	21	3	1	6	7	95
17/04/2024	22	3	1	5	7	86
17/04/2024	23	3	1	15	16	68
18/04/2024	00	3	1	14	15	60
18/04/2024	01	3	1	14	15	56
18/04/2024	02	3	1	17	18	48
18/04/2024	03	3	1	19	20	29
18/04/2024	04	3				30
18/04/2024	05	3				20
18/04/2024	06	3	16	47	72	5
18/04/2024	07	3	36	54	109	5
18/04/2024	08	3	14	39	59	39
18/04/2024	09	3				82
18/04/2024	10	3				86
18/04/2024	11	3	1	19	21	83
18/04/2024	12	3	1	18	20	83
18/04/2024	13	3	1	19	21	85
18/04/2024	14	3	1	17	18	89
18/04/2024	15	3	1	17	19	89
18/04/2024	16	3	1	19	20	91
18/04/2024	17	3	1	25	27	84
18/04/2024	18	3	1	35	36	71
18/04/2024	19	3	1	31	32	74
18/04/2024	20	3	1	34	36	60
18/04/2024	21	3	1	17	19	77
18/04/2024	22	3	1	10	11	81
18/04/2024	23	3	1	12	13	67
19/04/2024	00	3	1	15	16	55
19/04/2024	01	3				55
19/04/2024	02	3				65
19/04/2024	03	3				67
19/04/2024	04	3				69
19/04/2024	05	3				53
19/04/2024	06	3				41
19/04/2024	07	3				37
19/04/2024	08	3	1	30	31	42
19/04/2024	09	3				70
19/04/2024	10	3				86
19/04/2024	11	3				85
19/04/2024	12	3				88
19/04/2024	13	3				88
19/04/2024	14	3				90
19/04/2024	15	3				95
19/04/2024	16	3				93
19/04/2024	17	3				85
19/04/2024	18	3				83
19/04/2024	19	3				80
19/04/2024	20	3				81
19/04/2024	21	3				57
19/04/2024	22	3				40
19/04/2024	23	3				57
20/04/2024	00	3				66
20/04/2024	01	3				58
20/04/2024	02	3				53
20/04/2024	03	3				50
20/04/2024	04	3				45
20/04/2024	05	3				36
20/04/2024	06	3				31
20/04/2024	07	3				29
20/04/2024	08	3	2	21	23	46
20/04/2024	09	3				76
20/04/2024	10	3				81
20/04/2024	11	3				93
20/04/2024	12	3				97
20/04/2024	13	3				90
20/04/2024	14	3				94
20/04/2024	15	3				99
20/04/2024	16	3				100
20/04/2024	17	3				94
20/04/2024	18	3				99
20/04/2024	19	3				106
20/04/2024	20	3				101
20/04/2024	21	3				103
20/04/2024	22	3				101
20/04/2024	23	3				77
21/04/2024	00	3				65
21/04/2024	01	3				63
21/04/2024	02	3				48
21/04/2024	03	3				46
21/04/2024	04	3				51
21/04/2024	05	3				55
21/04/2024	06	3				54
21/04/2024	07	3				61
21/04/2024	08	3				70
21/04/2024	09	3				97
21/04/2024	10	3	1	2	2	103
21/04/2024	11	3				105
21/04/2024	12	3				97
21/04/2024	13	3				98
21/04/2024	14	3				110
21/04/2024	15	3	1	6	7	112
21/04/2024	16	3				101
21/04/2024	17	3				97
21/04/2024	18	3	1	17	19	94
21/04/2024	19	3	1	14	15	99
21/04/2024	20	3	1	6	7	90
21/04/2024	21	3				78
21/04/2024	22	3	1	10	12	80
21/04/2024	23	3	1	9	11	77
22/04/2024	00	3	1	6	8	82
22/04/2024	01	3	1	4	6	85
22/04/2024	02	3	1	5	6	80
22/04/2024	03	3	1	7	8	79
22/04/2024	04	3	1	7	9	78
22/04/2024	05	3	1	11	12	71
22/04/2024	06	3	1	23	24	53
22/04/2024	07	3	1	28	30	47
22/04/2024	08	3	1	23	24	60
22/04/2024	09	3	1	8	9	84
22/04/2024	10	3	1	6	8	83
22/04/2024	11	3	1	6	8	83
22/04/2024	12	3	1	4	5	90
22/04/2024	13	3	1	3	5	93
22/04/2024	14	3	1	4	6	94
22/04/2024	15	3	1	6	8	95
22/04/2024	16	3	1	10	11	94
22/04/2024	17	3	1	11	13	93
22/04/2024	18	3	1	11	13	93
22/04/2024	19	3	1	12	14	90
22/04/2024	20	3	1	24	26	77
22/04/2024	21	3	1	20	22	82
22/04/2024	22	3	1	9	11	88
22/04/2024	23	3	1	10	12	84
23/04/2024	00	3	1	10	12	80
23/04/2024	01	3	1	3	5	90
23/04/2024	02	3	1	2	4	92
23/04/2024	03	3	1	2	4	93
23/04/2024	04	3	1	3	5	92
23/04/2024	05	3	1	8	10	85
23/04/2024	06	3	1	21	23	77
23/04/2024	07	3	1	28	30	73
23/04/2024	08	3	1	9	10	89
23/04/2024	09	3	1	5	7	94
23/04/2024	10	3	1	5	7	97
23/04/2024	11	3	1	9	11	95
23/04/2024	12	3	1	20	21	89
23/04/2024	13	3	1	18	20	93
23/04/2024	14	3	1	15	16	100
23/04/2024	15	3	1	21	23	94
23/04/2024	16	3	1	22	23	95
23/04/2024	17	3	1	20	21	94
23/04/2024	18	3	1	32	33	84
23/04/2024	19	3	1	32	33	79
23/04/2024	20	3	1	31	32	74
23/04/2024	21	3	1	27	29	68
23/04/2024	22	3	1	8	10	76
23/04/2024	23	3	1	4	6	79
24/04/2024	00	3	1	2	4	83
24/04/2024	01	3	1	2	4	90
24/04/2024	02	3	1	2	4	95
24/04/2024	03	3	1	2	4	93
24/04/2024	04	3	1	4	6	89
24/04/2024	05	3	1	9	11	86
24/04/2024	06	3	1	24	26	75
24/04/2024	07	3	1	33	34	68
24/04/2024	08	3	1	22	24	80
24/04/2024	09	3	1	11	13	92
24/04/2024	10	3	1	8	10	96
24/04/2024	11	3				87
24/04/2024	12	3	3	22	25	89
24/04/2024	13	3	2	20	23	95
24/04/2024	14	3	2	23	26	93
24/04/2024	15	3	3	21	25	98
24/04/2024	16	3	2	18	21	99
24/04/2024	17	3	2	20	24	99
24/04/2024	18	3	2	39	43	80
24/04/2024	19	3	2	19	22	98
24/04/2024	20	3	2	14	18	97
24/04/2024	21	3	2	16	20	86
24/04/2024	22	3	2	15	19	85
24/04/2024	23	3	2	14	18	83
25/04/2024	00	3	2	12	16	76
25/04/2024	01	3	2	14	18	67
25/04/2024	02	3	2	13	17	63
25/04/2024	03	3	2	11	14	69
25/04/2024	04	3	2	11	15	66
25/04/2024	05	3	2	26	29	51
25/04/2024	06	3	8	64	77	15
25/04/2024	07	3	21	66	98	17
25/04/2024	08	3	22	61	94	26
25/04/2024	09	3	5	28	36	71
25/04/2024	10	3	3	8	12	
25/04/2024	11	3	3	8	12	91
25/04/2024	12	3	3	7	11	95
25/04/2024	13	3	3	5	9	97
25/04/2024	14	3	3	4	8	101
25/04/2024	15	3	3	5	9	102
25/04/2024	16	3	3	6	10	98
25/04/2024	17	3	3	7	11	99
25/04/2024	18	3	3	4	8	101
25/04/2024	19	3	3	9	13	98
25/04/2024	20	3	3	9	13	97
25/04/2024	21	3	3	7	11	92
25/04/2024	22	3	3	7	11	89
25/04/2024	23	3	3	7	11	87
26/04/2024	00	3	3	10	14	82
26/04/2024	01	3	3	9	13	80
26/04/2024	02	3	3	8	12	68
26/04/2024	03	3	3	11	15	57
26/04/2024	04	3	3	13	17	48
26/04/2024	05	3	3	25	29	33
26/04/2024	06	3	7	48	58	12
26/04/2024	07	3	18	50	77	14
26/04/2024	08	3	14	41	61	37
26/04/2024	09	3	5	23	31	72
26/04/2024	10	3	3	19	23	86
26/04/2024	11	3	3	22	26	90
26/04/2024	12	3	3	13	17	104
26/04/2024	13	3	3	12	16	106
26/04/2024	14	3	3	12	16	105
26/04/2024	15	3	3	10	14	106
26/04/2024	16	3	3	13	17	106
26/04/2024	17	3	3	18	22	103
26/04/2024	18	3	3	15	19	105
26/04/2024	19	3	3	9	13	108
26/04/2024	20	3	3	8	12	110
26/04/2024	21	3	3	7	11	111
26/04/2024	22	3	3	8	12	111
26/04/2024	23	3	3	8	12	108
27/04/2024	00	3	3	8	12	102
27/04/2024	01	3	3	8	12	103
27/04/2024	02	3	3	7	11	100
27/04/2024	03	3	3	9	13	88
27/04/2024	04	3	3	20	24	49
27/04/2024	05	3	3	27	31	40
27/04/2024	06	3	3	27	31	46
27/04/2024	07	3	3	24	28	51
27/04/2024	08	3	3	21	25	77
27/04/2024	09	3	3	13	16	96
27/04/2024	10	3	3	9	13	97
27/04/2024	11	3	3	15	18	93
27/04/2024	12	3	5	31	38	80
27/04/2024	13	3	3	15	20	91
27/04/2024	14	3	3	19	23	94
27/04/2024	15	3	3	31	35	79
27/04/2024	16	3	3	9	13	86
27/04/2024	17	3	3	8	12	93
27/04/2024	18	3	3	10	14	92
27/04/2024	19	3	3	15	19	84
27/04/2024	20	3	3	30	34	66
27/04/2024	21	3	3	31	35	63
27/04/2024	22	3	3	28	32	59
27/04/2024	23	3	3	28	32	55
28/04/2024	00	3	3	28	32	48
28/04/2024	01	3	3	30	34	42
28/04/2024	02	3	3	19	23	57
28/04/2024	03	3	3	13	17	65
28/04/2024	04	3	3	8	12	71
28/04/2024	05	3	3	10	14	62
28/04/2024	06	3	3	20	24	50
28/04/2024	07	3	3	16	20	53
28/04/2024	08	3	3	17	21	55
28/04/2024	09	3	3	16	20	62
28/04/2024	10	3	3	10	14	73
28/04/2024	11	3	3	14	18	72
28/04/2024	12	3	3	23	28	64
28/04/2024	13	3	3	25	29	68
28/04/2024	14	3	3	17	21	78
28/04/2024	15	3	3	11	15	89
28/04/2024	16	3	3	9	13	94
28/04/2024	17	3	3	10	14	100
28/04/2024	18	3	3	13	17	97
28/04/2024	19	3	3	29	33	84
28/04/2024	20	3	3	16	20	84
28/04/2024	21	3	3	10	14	98
28/04/2024	22	3	3	6	10	97
28/04/2024	23	3	3	6	10	93
29/04/2024	00	3	3	7	11	89
29/04/2024	01	3	3	7	11	93
29/04/2024	02	3	3	4	8	99
29/04/2024	03	3	3	4	8	98
29/04/2024	04	3	3	4	7	101
29/04/2024	05	3	3	6	10	103
29/04/2024	06	3	3	14	18	90
29/04/2024	07	3	3	44	48	56
29/04/2024	08	3	3	59	63	38
29/04/2024	09	3	3	33	38	65
29/04/2024	10	3	3	33	37	70
29/04/2024	11	3	3	47	52	63
29/04/2024	12	3	3	31	35	69
29/04/2024	13	3	3	13	17	72
29/04/2024	14	3	3	14	18	73
29/04/2024	15	3	3	17	21	70
29/04/2024	16	3	3	39	43	50
29/04/2024	17	3	5	51	59	44
29/04/2024	18	3	3	44	48	45
29/04/2024	19	3	3	34	38	54
29/04/2024	20	3	3	31	35	52
29/04/2024	21	3	3	30	34	58
29/04/2024	22	3	3	24	28	64
29/04/2024	23	3	3	17	21	53
30/04/2024	00	3	3	13	17	45
30/04/2024	01	3	3	16	20	33
30/04/2024	02	3	3	17	22	28
30/04/2024	03	3	3	15	19	29
30/04/2024	04	3	3	27	31	13
30/04/2024	05	3	3	29	33	10
30/04/2024	06	3	18	39	65	10
30/04/2024	07	3	34	47	100	14
30/04/2024	08	3	15	40	62	31
30/04/2024	09	3	7	24	36	48
30/04/2024	10	3	4	19	25	60
30/04/2024	11	3	3	13	17	81
30/04/2024	12	3	3	9	13	89
30/04/2024	13	3	3	20	25	83
30/04/2024	14	3	3	18	22	87
30/04/2024	15	3	3	19	23	83
30/04/2024	16	3	3	17	21	88
30/04/2024	17	3	3	15	19	92
30/04/2024	18	3	3	18	22	83
30/04/2024	19	3	3	31	35	69
30/04/2024	20	3	3	22	26	79
30/04/2024	21	3	3	24	28	73
30/04/2024	22	3	3	15	19	76
30/04/2024	23	3	3	15	19	66
01/05/2024	00	3	3	16	20	62
01/05/2024	01	3	3	6	10	70
01/05/2024	02	3	3	5	9	68
01/05/2024	03	3	3	4	8	65
01/05/2024	04	3	3	5	9	62
01/05/2024	05	3	3	6	10	63
01/05/2024	06	3	3	7	12	62
01/05/2024	07	3	3	5	9	86
01/05/2024	08	3	3	4	8	96
01/05/2024	09	3	3	5	10	93
01/05/2024	10	3	3	5	9	97
01/05/2024	11	3	3	7	11	94
01/05/2024	12	3	3	7	11	95
01/05/2024	13	3	3	5	9	99
01/05/2024	14	3	3	5	9	99
01/05/2024	15	3	3	4	8	100
01/05/2024	16	3	3	5	9	99
01/05/2024	17	3	3	5	9	96
01/05/2024	18	3	3	7	11	92
01/05/2024	19	3	3	9	13	84
01/05/2024	20	3	3	11	15	81
01/05/2024	21	3	3	9	13	84
01/05/2024	22	3	3	7	11	83
01/05/2024	23	3	3	8	12	80
02/05/2024	00	3	3	5	9	80
02/05/2024	01	3	3	4	8	79
02/05/2024	02	3	3	4	8	77
02/05/2024	03	3	3	4	8	75
02/05/2024	04	3	3	6	10	70
02/05/2024	05	3	3	13	17	64
02/05/2024	06	3	3	38	42	43
02/05/2024	07	3	10	44	60	42
02/05/2024	08	3	4	18	23	69
02/05/2024	09	3	3	9	13	80
02/05/2024	10	3	3	8	12	83
02/05/2024	11	3	3	7	11	86
02/05/2024	12	3	3	12	16	85
02/05/2024	13	3	3	16	21	81
02/05/2024	14	3	3	8	12	90
02/05/2024	15	3	3	8	12	92
02/05/2024	16	3	3	10	14	95
02/05/2024	17	3	3	10	14	96
02/05/2024	18	3	3	11	15	97
02/05/2024	19	3	3	13	17	94
02/05/2024	20	3	3	21	25	82
02/05/2024	21	3	3	40	43	63
02/05/2024	22	3	3	29	33	66
02/05/2024	23	3	3	26	30	62
03/05/2024	00	3	3	17	21	66
03/05/2024	01	3	3	12	16	70
03/05/2024	02	3	3	9	13	69
03/05/2024	03	3	3	14	18	54
03/05/2024	04	3	3	19	23	50
03/05/2024	05	3	3	33	37	37
03/05/2024	06	3	13	67	86	14
03/05/2024	07	3	31	69	115	16
03/05/2024	08	3	26	53	93	28
03/05/2024	09	3	6	22	32	65
03/05/2024	10	3	3	12	16	87
03/05/2024	11	3	3	14	19	93
03/05/2024	12	3	3	9	13	97
03/05/2024	13	3	3	11	15	96
03/05/2024	14	3	3	13	17	96
03/05/2024	15	3	3	12	16	98
03/05/2024	16	3	3	19	23	94
03/05/2024	17	3	3	17	21	100
03/05/2024	18	3	3	17	21	103
03/05/2024	19	3	3	25	29	90
03/05/2024	20	3	3	60	64	38
03/05/2024	21	3	3	27	31	79
03/05/2024	22	3	3	22	26	85
03/05/2024	23	3	3	24	28	79
04/05/2024	00	3	3	24	28	69
04/05/2024	01	3	3	20	24	60
04/05/2024	02	3	3	21	25	48
04/05/2024	03	3	3	31	35	31
04/05/2024	04	3	3	36	40	25
04/05/2024	05	3	3	33	37	36
04/05/2024	06	3	3	23	27	46
04/05/2024	07	3	3	21	25	48
04/05/2024	08	3	3	15	19	59
04/05/2024	09	3	3	11	15	72
04/05/2024	10	3	3	9	13	78
04/05/2024	11	3	3	8	12	85
04/05/2024	12	3	3	7	11	86
04/05/2024	13	3	3	11	14	82
04/05/2024	14	3	3	17	21	90
04/05/2024	15	3	3	18	22	99
04/05/2024	16	3	3	21	25	96
04/05/2024	17	3	7	59	70	72
04/05/2024	18	3	3	22	26	107
04/05/2024	19	3	3	12	16	119
04/05/2024	20	3	3	14	18	118
04/05/2024	21	3	3	16	20	110
04/05/2024	22	3	3	23	27	100
04/05/2024	23	3	3	28	32	90
05/05/2024	00	3	3	24	28	80
